Player,K (hs),A (f),D,KAST,K-D Diff,ADR,FK Diff,Rating,Team,MapID,Starting side,Rounds,Team rating,Entries,Clutches,Map,Tournament,Date,Team1,Team2,ResultTeam1,ResultTeam2,T1pick,Bets,choices,MatchID
mantuu,18 (8),3 (0),16,66.7%,2,67.4,-2,0.96,OG,116270,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.90 : 1.19,12 : 14,2 : 2,Overpass,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,1,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
niko,16 (10),6 (1),22,59.3%,-6,76.9,3,0.95,OG,116270,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.90 : 1.19,12 : 14,2 : 2,Overpass,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,1,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
ISSAA,17 (7),2 (1),20,74.1%,-3,64.6,-1,0.91,OG,116270,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.90 : 1.19,12 : 14,2 : 2,Overpass,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,1,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
Aleksib,11 (6),4 (1),23,55.6%,-12,57.6,-1,0.6,OG,116270,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.90 : 1.19,12 : 14,2 : 2,Overpass,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,1,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
Farlig,32 (9),2 (1),13,85.2%,19,105.0,5,1.78,FunPlus Phoenix,116270,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.90 : 1.19,12 : 14,2 : 2,Overpass,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,1,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
STYKO,18 (8),4 (2),17,74.1%,1,70.5,1,1.16,FunPlus Phoenix,116270,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.90 : 1.19,12 : 14,2 : 2,Overpass,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,1,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
Maden,21 (12),6 (2),19,70.4%,2,85.0,-3,1.13,FunPlus Phoenix,116270,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.90 : 1.19,12 : 14,2 : 2,Overpass,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,1,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
suNny,19 (8),7 (3),19,70.4%,0,81.8,-3,1.0,FunPlus Phoenix,116270,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.90 : 1.19,12 : 14,2 : 2,Overpass,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,1,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
zehN,11 (7),2 (0),15,74.1%,-4,44.3,1,0.87,FunPlus Phoenix,116270,t,11 : 16 ( 3 : 12 ) ( 8 : 4 ),0.90 : 1.19,12 : 14,2 : 2,Overpass,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,1,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
valde,20 (6),6 (1),19,76.7%,1,73.1,-2,1.1,OG,116282,t,14 : 16 ( 7 : 8 ) ( 7 : 8 ),0.96 : 1.12,12 : 18,0 : 1,Inferno,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,NA,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
Aleksib,19 (7),7 (3),18,76.7%,1,88.1,-1,1.1,OG,116282,t,14 : 16 ( 7 : 8 ) ( 7 : 8 ),0.96 : 1.12,12 : 18,0 : 1,Inferno,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,NA,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
niko,16 (11),5 (2),19,60.0%,-3,65.1,-2,0.96,OG,116282,t,14 : 16 ( 7 : 8 ) ( 7 : 8 ),0.96 : 1.12,12 : 18,0 : 1,Inferno,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,NA,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
ISSAA,19 (11),3 (0),18,63.3%,1,59.6,0,0.95,OG,116282,t,14 : 16 ( 7 : 8 ) ( 7 : 8 ),0.96 : 1.12,12 : 18,0 : 1,Inferno,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,NA,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
mantuu,13 (4),4 (3),20,66.7%,-7,46.2,-1,0.72,OG,116282,t,14 : 16 ( 7 : 8 ) ( 7 : 8 ),0.96 : 1.12,12 : 18,0 : 1,Inferno,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,NA,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
Maden,24 (17),3 (1),21,56.7%,3,83.5,0,1.18,FunPlus Phoenix,116282,t,14 : 16 ( 7 : 8 ) ( 7 : 8 ),0.96 : 1.12,12 : 18,0 : 1,Inferno,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,NA,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
STYKO,17 (10),9 (2),15,86.7%,2,68.4,2,1.17,FunPlus Phoenix,116282,t,14 : 16 ( 7 : 8 ) ( 7 : 8 ),0.96 : 1.12,12 : 18,0 : 1,Inferno,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,NA,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
suNny,23 (13),5 (2),19,76.7%,4,85.4,1,1.17,FunPlus Phoenix,116282,t,14 : 16 ( 7 : 8 ) ( 7 : 8 ),0.96 : 1.12,12 : 18,0 : 1,Inferno,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,NA,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
Farlig,18 (3),7 (7),14,80.0%,4,49.3,0,1.1,FunPlus Phoenix,116282,t,14 : 16 ( 7 : 8 ) ( 7 : 8 ),0.96 : 1.12,12 : 18,0 : 1,Inferno,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,NA,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
zehN,12 (8),6 (0),18,83.3%,-6,68.0,3,1.0,FunPlus Phoenix,116282,t,14 : 16 ( 7 : 8 ) ( 7 : 8 ),0.96 : 1.12,12 : 18,0 : 1,Inferno,ESL Pro League Season 13,12th of March 2021,OG,FunPlus Phoenix,1,2,NA,1.72 / 2.00,"1. FunPlus Phoenix removed Mirage
2. OG removed Vertigo
3. FunPlus Phoenix picked Nuke
4. OG picked Overpass
5. FunPlus Phoenix removed Dust2
6. OG removed Train
7. Inferno was left over",2346918
cadiaN,31 (6),7 (4),13,85.7%,18,102.5,5,1.79,Heroic,116256,ct,16 : 12 ( 11 : 4 ) ( 5 : 8 ),1.17 : 0.90,16 : 12,1 : 1,Mirage,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,0,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
refrezh,21 (12),3 (1),16,78.6%,5,73.8,0,1.18,Heroic,116256,ct,16 : 12 ( 11 : 4 ) ( 5 : 8 ),1.17 : 0.90,16 : 12,1 : 1,Mirage,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,0,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
sjuush,18 (10),5 (0),20,75.0%,-2,76.4,1,1.01,Heroic,116256,ct,16 : 12 ( 11 : 4 ) ( 5 : 8 ),1.17 : 0.90,16 : 12,1 : 1,Mirage,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,0,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
stavn,18 (8),4 (2),15,78.6%,3,62.9,-1,1.0,Heroic,116256,ct,16 : 12 ( 11 : 4 ) ( 5 : 8 ),1.17 : 0.90,16 : 12,1 : 1,Mirage,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,0,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
TeSeS,15 (10),9 (0),20,64.3%,-5,72.2,-1,0.87,Heroic,116256,ct,16 : 12 ( 11 : 4 ) ( 5 : 8 ),1.17 : 0.90,16 : 12,1 : 1,Mirage,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,0,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
blameF,20 (6),8 (0),21,82.1%,-1,80.5,5,1.19,Complexity,116256,ct,16 : 12 ( 11 : 4 ) ( 5 : 8 ),1.17 : 0.90,16 : 12,1 : 1,Mirage,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,0,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
jks,17 (10),6 (3),20,75.0%,-3,64.8,-1,0.92,Complexity,116256,ct,16 : 12 ( 11 : 4 ) ( 5 : 8 ),1.17 : 0.90,16 : 12,1 : 1,Mirage,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,0,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
poizon,16 (5),5 (1),19,67.9%,-3,55.1,0,0.9,Complexity,116256,ct,16 : 12 ( 11 : 4 ) ( 5 : 8 ),1.17 : 0.90,16 : 12,1 : 1,Mirage,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,0,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
k0nfig,19 (11),7 (2),22,57.1%,-3,72.5,-2,0.88,Complexity,116256,ct,16 : 12 ( 11 : 4 ) ( 5 : 8 ),1.17 : 0.90,16 : 12,1 : 1,Mirage,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,0,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
RUSH,11 (4),4 (1),23,57.1%,-12,58.9,-6,0.61,Complexity,116256,ct,16 : 12 ( 11 : 4 ) ( 5 : 8 ),1.17 : 0.90,16 : 12,1 : 1,Mirage,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,0,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
stavn,18 (12),3 (0),20,65.4%,-2,73.8,0,0.99,Heroic,116268,t,10 : 16 ( 9 : 6 ) ( 1 : 10 ),0.86 : 1.23,7 : 19,1 : 1,Train,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,1,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
cadiaN,14 (4),6 (3),18,69.2%,-4,68.7,-1,0.91,Heroic,116268,t,10 : 16 ( 9 : 6 ) ( 1 : 10 ),0.86 : 1.23,7 : 19,1 : 1,Train,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,1,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
refrezh,16 (10),4 (2),19,57.7%,-3,75.0,0,0.89,Heroic,116268,t,10 : 16 ( 9 : 6 ) ( 1 : 10 ),0.86 : 1.23,7 : 19,1 : 1,Train,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,1,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
sjuush,13 (9),2 (0),17,69.2%,-4,56.9,-6,0.86,Heroic,116268,t,10 : 16 ( 9 : 6 ) ( 1 : 10 ),0.86 : 1.23,7 : 19,1 : 1,Train,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,1,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
TeSeS,13 (8),1 (0),21,50.0%,-8,51.7,-5,0.63,Heroic,116268,t,10 : 16 ( 9 : 6 ) ( 1 : 10 ),0.86 : 1.23,7 : 19,1 : 1,Train,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,1,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
k0nfig,28 (23),1 (0),16,80.8%,12,119.2,-1,1.6,Complexity,116268,t,10 : 16 ( 9 : 6 ) ( 1 : 10 ),0.86 : 1.23,7 : 19,1 : 1,Train,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,1,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
poizon,20 (3),3 (1),11,76.9%,9,75.8,6,1.42,Complexity,116268,t,10 : 16 ( 9 : 6 ) ( 1 : 10 ),0.86 : 1.23,7 : 19,1 : 1,Train,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,1,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
blameF,17 (4),3 (1),16,76.9%,1,74.3,5,1.12,Complexity,116268,t,10 : 16 ( 9 : 6 ) ( 1 : 10 ),0.86 : 1.23,7 : 19,1 : 1,Train,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,1,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
jks,15 (6),2 (1),15,73.1%,0,63.8,3,1.11,Complexity,116268,t,10 : 16 ( 9 : 6 ) ( 1 : 10 ),0.86 : 1.23,7 : 19,1 : 1,Train,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,1,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
RUSH,13 (5),2 (0),16,80.8%,-3,58.2,-1,0.9,Complexity,116268,t,10 : 16 ( 9 : 6 ) ( 1 : 10 ),0.86 : 1.23,7 : 19,1 : 1,Train,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,1,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
refrezh,33 (17),8 (3),20,76.7%,13,106.5,3,1.57,Heroic,116281,t,16 : 14 ( 6 : 9 ) ( 10 : 5 ),1.16 : 0.96,15 : 15,2 : 2,Nuke,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,NA,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
TeSeS,24 (11),9 (0),21,80.0%,3,102.5,2,1.34,Heroic,116281,t,16 : 14 ( 6 : 9 ) ( 10 : 5 ),1.16 : 0.96,15 : 15,2 : 2,Nuke,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,NA,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
stavn,23 (7),8 (2),20,73.3%,3,74.9,-2,1.13,Heroic,116281,t,16 : 14 ( 6 : 9 ) ( 10 : 5 ),1.16 : 0.96,15 : 15,2 : 2,Nuke,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,NA,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
sjuush,23 (11),7 (0),19,86.7%,4,63.5,-2,1.08,Heroic,116281,t,16 : 14 ( 6 : 9 ) ( 10 : 5 ),1.16 : 0.96,15 : 15,2 : 2,Nuke,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,NA,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
cadiaN,7 (3),11 (3),18,73.3%,-11,40.1,-1,0.67,Heroic,116281,t,16 : 14 ( 6 : 9 ) ( 10 : 5 ),1.16 : 0.96,15 : 15,2 : 2,Nuke,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,NA,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
RUSH,22 (10),4 (0),21,73.3%,1,74.7,-1,1.13,Complexity,116281,t,16 : 14 ( 6 : 9 ) ( 10 : 5 ),1.16 : 0.96,15 : 15,2 : 2,Nuke,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,NA,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
blameF,22 (3),7 (0),24,66.7%,-2,98.1,1,1.05,Complexity,116281,t,16 : 14 ( 6 : 9 ) ( 10 : 5 ),1.16 : 0.96,15 : 15,2 : 2,Nuke,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,NA,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
jks,22 (11),4 (0),22,63.3%,0,75.5,0,1.04,Complexity,116281,t,16 : 14 ( 6 : 9 ) ( 10 : 5 ),1.16 : 0.96,15 : 15,2 : 2,Nuke,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,NA,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
poizon,17 (4),3 (2),23,66.7%,-6,56.9,-2,0.8,Complexity,116281,t,16 : 14 ( 6 : 9 ) ( 10 : 5 ),1.16 : 0.96,15 : 15,2 : 2,Nuke,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,NA,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
k0nfig,15 (9),4 (0),22,56.7%,-7,57.6,2,0.78,Complexity,116281,t,16 : 14 ( 6 : 9 ) ( 10 : 5 ),1.16 : 0.96,15 : 15,2 : 2,Nuke,ESL Pro League Season 13,12th of March 2021,Heroic,Complexity,2,1,NA,1.72 / 2.00,"1. Complexity removed Vertigo
2. Heroic removed Dust2
3. Complexity picked Mirage
4. Heroic picked Train
5. Complexity removed Overpass
6. Heroic removed Inferno
7. Nuke was left over",2346916
tabseN,25 (15),8 (1),22,67.6%,3,92.4,-3,1.2,BIG,116257,t,15 : 19 ( 6 : 9 ) ( 9 : 6 ) ( 0 : 4 ),0.96 : 1.11,14 : 20,1 : 3,Inferno,ESL Pro League Season 13,12th of March 2021,BIG,Renegades,0,2,0,1.14 / 5.00,"1. Renegades removed Overpass
2. BIG removed Train
3. Renegades picked Inferno
4. BIG picked Dust2
5. Renegades removed Nuke
6. BIG removed Vertigo
7. Mirage was left over",2346917
syrsoN,26 (6),5 (3),18,64.7%,8,77.1,1,1.11,BIG,116257,t,15 : 19 ( 6 : 9 ) ( 9 : 6 ) ( 0 : 4 ),0.96 : 1.11,14 : 20,1 : 3,Inferno,ESL Pro League Season 13,12th of March 2021,BIG,Renegades,0,2,0,1.14 / 5.00,"1. Renegades removed Overpass
2. BIG removed Train
3. Renegades picked Inferno
4. BIG picked Dust2
5. Renegades removed Nuke
6. BIG removed Vertigo
7. Mirage was left over",2346917
k1to,26 (11),5 (0),28,70.6%,-2,81.0,-4,1.0,BIG,116257,t,15 : 19 ( 6 : 9 ) ( 9 : 6 ) ( 0 : 4 ),0.96 : 1.11,14 : 20,1 : 3,Inferno,ESL Pro League Season 13,12th of March 2021,BIG,Renegades,0,2,0,1.14 / 5.00,"1. Renegades removed Overpass
2. BIG removed Train
3. Renegades picked Inferno
4. BIG picked Dust2
5. Renegades removed Nuke
6. BIG removed Vertigo
7. Mirage was left over",2346917
tiziaN,17 (9),2 (1),22,64.7%,-5,51.8,1,0.83,BIG,116257,t,15 : 19 ( 6 : 9 ) ( 9 : 6 ) ( 0 : 4 ),0.96 : 1.11,14 : 20,1 : 3,Inferno,ESL Pro League Season 13,12th of March 2021,BIG,Renegades,0,2,0,1.14 / 5.00,"1. Renegades removed Overpass
2. BIG removed Train
3. Renegades picked Inferno
4. BIG picked Dust2
5. Renegades removed Nuke
6. BIG removed Vertigo
7. Mirage was left over",2346917
XANTARES,10 (2),3 (1),23,70.6%,-13,40.3,-1,0.65,BIG,116257,t,15 : 19 ( 6 : 9 ) ( 9 : 6 ) ( 0 : 4 ),0.96 : 1.11,14 : 20,1 : 3,Inferno,ESL Pro League Season 13,12th of March 2021,BIG,Renegades,0,2,0,1.14 / 5.00,"1. Renegades removed Overpass
2. BIG removed Train
3. Renegades picked Inferno
4. BIG picked Dust2
5. Renegades removed Nuke
6. BIG removed Vertigo
7. Mirage was left over",2346917
INS,24 (8),11 (1),20,67.6%,4,87.7,6,1.27,Renegades,116257,t,15 : 19 ( 6 : 9 ) ( 9 : 6 ) ( 0 : 4 ),0.96 : 1.11,14 : 20,1 : 3,Inferno,ESL Pro League Season 13,12th of March 2021,BIG,Renegades,0,2,0,1.14 / 5.00,"1. Renegades removed Overpass
2. BIG removed Train
3. Renegades picked Inferno
4. BIG picked Dust2
5. Renegades removed Nuke
6. BIG removed Vertigo
7. Mirage was left over",2346917
aliStair,28 (13),6 (2),24,67.6%,4,81.4,2,1.24,Renegades,116257,t,15 : 19 ( 6 : 9 ) ( 9 : 6 ) ( 0 : 4 ),0.96 : 1.11,14 : 20,1 : 3,Inferno,ESL Pro League Season 13,12th of March 2021,BIG,Renegades,0,2,0,1.14 / 5.00,"1. Renegades removed Overpass
2. BIG removed Train
3. Renegades picked Inferno
4. BIG picked Dust2
5. Renegades removed Nuke
6. BIG removed Vertigo
7. Mirage was left over",2346917
